Time	Pos.x	Pos.y	Pos.z	Vel.x	Vel.y	Vel.z	gripper	raven.x	raven.y	raven.z		raven.qx	raven.qy	raven.qz	raven.qw	ravenGripper
120.022	0.0716455	-0.0477181	-0.0402562	1.05018e-005	3.52657e-005	-2.36394e-005	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953834	0.736098	0.667798	0.055743	-0.171
120.026	0.0716455	-0.0477181	-0.0402562	1.07611e-005	3.61364e-005	-2.42231e-005	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953837	0.736098	0.667798	0.0557405	-0.171
120.028	0.0716455	-0.0477181	-0.0402562	1.07611e-005	3.61364e-005	-2.42231e-005	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953847	0.736098	0.667798	0.0557419	-0.171
120.029	0.0716455	-0.0477181	-0.0402562	1.07611e-005	3.61364e-005	-2.42231e-005	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953847	0.736098	0.667798	0.0557419	-0.171
120.03	0.0716455	-0.0477181	-0.0402562	1.07611e-005	3.61364e-005	-2.42231e-005	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953818	0.736098	0.667798	0.0557422	-0.171
120.031	0.0716455	-0.0477181	-0.0402562	1.07611e-005	3.61364e-005	-2.42231e-005	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953841	0.736098	0.667798	0.0557424	-0.171
120.032	0.0716455	-0.0477181	-0.0402562	1.07611e-005	3.61364e-005	-2.42231e-005	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953841	0.736098	0.667798	0.0557424	-0.171
120.033	0.0716455	-0.0477181	-0.0402562	1.03768e-005	3.48459e-005	-2.3358e-005	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953837	0.736098	0.667798	0.0557405	-0.171
120.034	0.0716455	-0.0477181	-0.0402562	1.07611e-005	3.61364e-005	-2.42231e-005	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953847	0.736098	0.667798	0.0557419	-0.171
120.035	0.0716455	-0.0477181	-0.0402562	1.07611e-005	3.61364e-005	-2.42231e-005	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953847	0.736098	0.667798	0.0557419	-0.171
120.036	0.0716455	-0.0477181	-0.0402562	1.07611e-005	3.61364e-005	-2.42231e-005	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953841	0.736098	0.667798	0.0557424	-0.171
120.039	0.0716455	-0.0477181	-0.0402562	0	0	0	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953818	0.736098	0.667798	0.0557422	-0.171
120.041	0.0716455	-0.0477181	-0.0402562	0	0	0	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953841	0.736098	0.667798	0.0557424	-0.171
120.042	0.0716455	-0.0477181	-0.0402562	-1.07613e-005	-3.61363e-005	2.42231e-005	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953841	0.736098	0.667798	0.0557424	-0.171
120.043	0.0716452	-0.0477189	-0.0402557	-1.07613e-005	-3.61363e-005	2.42231e-005	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953847	0.736098	0.667798	0.0557419	-0.171
120.044	0.0716452	-0.0477189	-0.0402557	-1.0377e-005	-3.48457e-005	2.3358e-005	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953825	0.736098	0.667798	0.0557416	-0.171
120.045	0.0716452	-0.0477189	-0.0402557	-1.06301e-005	-3.56956e-005	2.39277e-005	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953825	0.736098	0.667798	0.0557416	-0.171
120.046	0.0716452	-0.0477189	-0.0402557	-1.06301e-005	-3.56956e-005	2.39277e-005	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953834	0.736098	0.667798	0.055743	-0.171
120.047	0.0716452	-0.0477189	-0.0402557	-1.06301e-005	-3.56956e-005	2.39277e-005	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953841	0.736098	0.667798	0.0557424	-0.171
120.048	0.0716452	-0.0477189	-0.0402557	-1.07613e-005	-3.61363e-005	2.42231e-005	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953841	0.736098	0.667798	0.0557424	-0.171
120.052	0.0716452	-0.0477189	-0.0402557	-1.07613e-005	-3.61363e-005	2.42231e-005	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953843	0.736098	0.667798	0.0557399	-0.171
120.053	0.0716452	-0.0477189	-0.0402557	-1.07613e-005	-3.61363e-005	2.42231e-005	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953847	0.736098	0.667798	0.0557419	-0.171
120.055	0.0716452	-0.0477189	-0.0402557	-1.07613e-005	-3.61363e-005	2.42231e-005	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953825	0.736098	0.667798	0.0557416	-0.171
120.056	0.0716452	-0.0477189	-0.0402557	-1.07613e-005	-3.61363e-005	2.42231e-005	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953837	0.736098	0.667798	0.0557405	-0.171
120.057	0.0716452	-0.0477189	-0.0402557	-1.07613e-005	-3.61363e-005	2.42231e-005	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953837	0.736098	0.667798	0.0557405	-0.171
120.058	0.0716452	-0.0477189	-0.0402557	-1.08958e-005	-3.6588e-005	2.45259e-005	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953847	0.736098	0.667798	0.0557419	-0.171
120.059	0.0716452	-0.0477189	-0.0402557	-1.07613e-005	-3.61363e-005	2.42231e-005	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953841	0.736098	0.667798	0.0557424	-0.171
120.06	0.0716452	-0.0477189	-0.0402557	-1.07613e-005	-3.61363e-005	2.42231e-005	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953841	0.736098	0.667798	0.0557424	-0.171
120.061	0.0716452	-0.0477189	-0.0402557	-1.08958e-005	-3.6588e-005	2.45259e-005	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953818	0.736098	0.667798	0.0557422	-0.171
120.062	0.0716455	-0.0477181	-0.0402562	0	0	0	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953834	0.736098	0.667798	0.055743	-0.171
120.066	0.0716455	-0.0477181	-0.0402562	1.08956e-005	3.65882e-005	-2.45259e-005	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953837	0.736098	0.667798	0.0557405	-0.171
120.068	0.0716455	-0.0477181	-0.0402562	1.06299e-005	3.56958e-005	-2.39277e-005	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953843	0.736098	0.667798	0.0557399	-0.171
120.069	0.0716455	-0.0477181	-0.0402562	1.06299e-005	3.56958e-005	-2.39277e-005	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953843	0.736098	0.667798	0.0557399	-0.171
120.07	0.0716455	-0.0477181	-0.0402562	1.06299e-005	3.56958e-005	-2.39277e-005	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953818	0.736098	0.667798	0.0557422	-0.171
120.071	0.0716455	-0.0477181	-0.0402562	1.02547e-005	3.44359e-005	-2.30832e-005	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953841	0.736098	0.667798	0.0557424	-0.171
120.072	0.0716455	-0.0477181	-0.0402562	1.02547e-005	3.44359e-005	-2.30832e-005	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953841	0.736098	0.667798	0.0557424	-0.171
120.073	0.0716455	-0.0477181	-0.0402562	1.07611e-005	3.61364e-005	-2.42231e-005	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953837	0.736098	0.667798	0.0557405	-0.171
120.074	0.0716455	-0.0477181	-0.0402562	1.07611e-005	3.61364e-005	-2.42231e-005	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953847	0.736098	0.667798	0.0557419	-0.171
120.075	0.0716455	-0.0477181	-0.0402562	1.07611e-005	3.61364e-005	-2.42231e-005	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953847	0.736098	0.667798	0.0557419	-0.171
120.076	0.0716455	-0.0477181	-0.0402562	1.08956e-005	3.65882e-005	-2.45259e-005	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953841	0.736098	0.667798	0.0557424	-0.171
120.078	0.0716455	-0.0477181	-0.0402562	1.06299e-005	3.56958e-005	-2.39277e-005	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953818	0.736098	0.667798	0.0557422	-0.171
120.081	0.0716455	-0.0477181	-0.0402562	1.07611e-005	3.61364e-005	-2.42231e-005	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953834	0.736098	0.667798	0.055743	-0.171
120.083	0.0716455	-0.0477181	-0.0402562	1.06299e-005	3.56958e-005	-2.39277e-005	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953837	0.736098	0.667798	0.0557405	-0.171
120.084	0.0716455	-0.0477181	-0.0402562	0	0	0	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953837	0.736098	0.667798	0.0557405	-0.171
120.085	0.0716455	-0.0477181	-0.0402562	0	0	0	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953841	0.736098	0.667798	0.0557424	-0.171
120.086	0.0716455	-0.0477181	-0.0402562	0	0	0	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953818	0.736098	0.667798	0.0557422	-0.171
120.087	0.0716455	-0.0477181	-0.0402562	0	0	0	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953818	0.736098	0.667798	0.0557422	-0.171
120.088	0.0716455	-0.0477181	-0.0402562	0	0	0	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953841	0.736098	0.667798	0.0557424	-0.171
120.089	0.0716452	-0.0477189	-0.0402557	-1.07613e-005	-3.61363e-005	2.42231e-005	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953837	0.736098	0.667798	0.0557405	-0.171
120.092	0.0716452	-0.0477189	-0.0402557	-1.07613e-005	-3.61363e-005	2.42231e-005	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953847	0.736098	0.667798	0.0557419	-0.171
120.095	0.0716452	-0.0477189	-0.0402557	-1.06301e-005	-3.56956e-005	2.39277e-005	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953825	0.736098	0.667798	0.0557416	-0.171
120.096	0.0716452	-0.0477189	-0.0402557	-1.07613e-005	-3.61363e-005	2.42231e-005	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953825	0.736098	0.667798	0.0557416	-0.171
120.097	0.0716452	-0.0477189	-0.0402557	-1.07613e-005	-3.61363e-005	2.42231e-005	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953837	0.736098	0.667798	0.0557405	-0.171
120.098	0.0716452	-0.0477189	-0.0402557	-1.08958e-005	-3.6588e-005	2.45259e-005	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953843	0.736098	0.667798	0.0557399	-0.171
120.099	0.0716452	-0.0477189	-0.0402557	-1.07613e-005	-3.61363e-005	2.42231e-005	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953843	0.736098	0.667798	0.0557399	-0.171
120.1	0.0716452	-0.0477189	-0.0402557	-1.07613e-005	-3.61363e-005	2.42231e-005	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953841	0.736098	0.667798	0.0557424	-0.171
120.101	0.0716452	-0.0477189	-0.0402557	-1.07613e-005	-3.61363e-005	2.42231e-005	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953825	0.736098	0.667798	0.0557416	-0.171
120.102	0.0716452	-0.0477189	-0.0402557	-1.07613e-005	-3.61363e-005	2.42231e-005	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953825	0.736098	0.667798	0.0557416	-0.171
120.103	0.0716452	-0.0477189	-0.0402557	-1.0502e-005	-3.52655e-005	2.36394e-005	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953834	0.736098	0.667798	0.055743	-0.171
120.106	0.0716452	-0.0477189	-0.0402557	-1.06301e-005	-3.56956e-005	2.39277e-005	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953843	0.736098	0.667798	0.0557399	-0.171
120.108	0.0716452	-0.0477189	-0.0402557	0	0	0	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953847	0.736098	0.667798	0.0557419	-0.171
120.11	0.0716452	-0.0477189	-0.0402557	0	0	0	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953847	0.736098	0.667798	0.0557419	-0.171
120.111	0.0716452	-0.0477189	-0.0402557	0	0	0	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953834	0.736098	0.667798	0.055743	-0.171
120.112	0.0716452	-0.0477189	-0.0402557	0	0	0	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953834	0.736098	0.667798	0.055743	-0.171
120.113	0.0716452	-0.0477189	-0.0402557	0	0	0	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953837	0.736098	0.667798	0.0557405	-0.171
120.114	0.0716452	-0.0477189	-0.0402557	0	0	0	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953847	0.736098	0.667798	0.0557419	-0.171
120.115	0.0716452	-0.0477189	-0.0402557	0	0	0	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953847	0.736098	0.667798	0.0557419	-0.171
120.116	0.0716452	-0.0477189	-0.0402557	0	0	0	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953841	0.736098	0.667798	0.0557424	-0.171
120.117	0.0716452	-0.0477189	-0.0402557	0	0	0	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953818	0.736098	0.667798	0.0557422	-0.171
120.118	0.0716452	-0.0477189	-0.0402557	0	0	0	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953834	0.736098	0.667798	0.055743	-0.171
120.122	0.0716452	-0.0477189	-0.0402557	0	0	0	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953837	0.736098	0.667798	0.0557405	-0.171
120.123	0.0716452	-0.0477189	-0.0402557	0	0	0	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953843	0.736098	0.667798	0.0557399	-0.171
120.124	0.0716452	-0.0477189	-0.0402557	0	0	0	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953843	0.736098	0.667798	0.0557399	-0.171
120.125	0.0716452	-0.0477189	-0.0402557	0	0	0	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953818	0.736098	0.667798	0.0557422	-0.171
120.126	0.0716452	-0.0477189	-0.0402557	0	0	0	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953818	0.736098	0.667798	0.055743	-0.171
120.127	0.0716452	-0.0477189	-0.0402557	0	0	0	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953834	0.736098	0.667798	0.055743	-0.171
120.128	0.0716452	-0.0477189	-0.0402557	0	0	0	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953837	0.736098	0.667798	0.0557405	-0.171
120.129	0.0716452	-0.0477189	-0.0402557	0	0	0	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953837	0.736098	0.667798	0.0557399	-0.171
120.13	0.0716452	-0.0477189	-0.0402557	0	0	0	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953843	0.736098	0.667798	0.0557399	-0.171
120.133	0.0716452	-0.0477189	-0.0402557	0	0	0	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953841	0.736098	0.667798	0.0557424	-0.171
120.135	0.0716452	-0.0477189	-0.0402557	0	0	0	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953825	0.736098	0.667798	0.0557416	-0.171
120.137	0.0716452	-0.0477189	-0.0402557	0	0	0	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953834	0.736098	0.667798	0.055743	-0.171
120.138	0.0716452	-0.0477189	-0.0402557	0	0	0	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953834	0.736098	0.667798	0.055743	-0.171
120.139	0.0716452	-0.0477189	-0.0402557	0	0	0	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953847	0.736098	0.667798	0.0557419	-0.171
120.14	0.0716452	-0.0477189	-0.0402557	0	0	0	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953825	0.736098	0.667798	0.0557416	-0.171
120.141	0.0716452	-0.0477189	-0.0402557	0	0	0	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953825	0.736098	0.667798	0.0557416	-0.171
120.142	0.0716452	-0.0477189	-0.0402557	0	0	0	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953834	0.736098	0.667798	0.055743	-0.171
120.143	0.0716455	-0.0477181	-0.0402562	1.08956e-005	3.65882e-005	-2.45259e-005	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953841	0.736098	0.667798	0.0557424	-0.171
120.144	0.0716455	-0.0477181	-0.0402562	1.06299e-005	3.56958e-005	-2.39277e-005	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953841	0.736098	0.667798	0.0557424	-0.171
120.145	0.0716455	-0.0477181	-0.0402562	1.06299e-005	3.56958e-005	-2.39277e-005	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953837	0.736098	0.667798	0.0557405	-0.171
120.146	0.0716455	-0.0477181	-0.0402562	1.07611e-005	3.61364e-005	-2.42231e-005	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953847	0.736098	0.667798	0.0557419	-0.171
120.15	0.0716455	-0.0477181	-0.0402562	1.07611e-005	3.61364e-005	-2.42231e-005	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953841	0.736098	0.667798	0.0557424	-0.171
120.152	0.0716455	-0.0477181	-0.0402562	1.08956e-005	3.65882e-005	-2.45259e-005	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953818	0.736098	0.667798	0.0557422	-0.171
120.153	0.0716455	-0.0477181	-0.0402562	1.08956e-005	3.65882e-005	-2.45259e-005	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953818	0.736098	0.667798	0.0557422	-0.171
120.154	0.0716455	-0.0477181	-0.0402562	1.02547e-005	3.44359e-005	-2.30832e-005	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953843	0.736098	0.667798	0.0557399	-0.171
120.155	0.0716455	-0.0477181	-0.0402562	1.06299e-005	3.56958e-005	-2.39277e-005	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953847	0.736098	0.667798	0.0557419	-0.171
120.156	0.0716455	-0.0477181	-0.0402562	1.07611e-005	3.61364e-005	-2.42231e-005	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953847	0.736098	0.667798	0.0557419	-0.171
120.157	0.0716455	-0.0477181	-0.0402562	1.07611e-005	3.61364e-005	-2.42231e-005	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953825	0.736098	0.667798	0.0557416	-0.171
120.158	0.0716455	-0.0477181	-0.0402562	1.07611e-005	3.61364e-005	-2.42231e-005	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953834	0.736098	0.667798	0.055743	-0.171
120.161	0.0716455	-0.0477181	-0.0402562	1.08956e-005	3.65882e-005	-2.45259e-005	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953841	0.736098	0.667798	0.0557424	-0.171
120.163	0.0716455	-0.0477181	-0.0402562	0	0	0	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953843	0.736098	0.667798	0.0557399	-0.171
120.164	0.0716455	-0.0477181	-0.0402562	0	0	0	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953843	0.736098	0.667798	0.0557399	-0.171
120.165	0.0716455	-0.0477181	-0.0402562	0	0	0	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953825	0.736098	0.667798	0.0557416	-0.171
120.166	0.0716455	-0.0477181	-0.0402562	0	0	0	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953834	0.736098	0.667798	0.055743	-0.171
120.167	0.0716455	-0.0477181	-0.0402562	0	0	0	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953834	0.736098	0.667798	0.055743	-0.171
120.168	0.0716455	-0.0477181	-0.0402562	0	0	0	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953837	0.736098	0.667798	0.0557405	-0.171
120.169	0.0716455	-0.0477181	-0.0402562	0	0	0	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953843	0.736098	0.667798	0.0557399	-0.171
120.173	0.0716455	-0.0477181	-0.0402562	0	0	0	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953847	0.736098	0.667798	0.0557419	-0.171
120.174	0.0716452	-0.0477189	-0.0402557	-1.07613e-005	-3.61363e-005	2.42231e-005	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953825	0.736098	0.667798	0.0557416	-0.171
120.175	0.0716452	-0.0477189	-0.0402557	-1.07613e-005	-3.61363e-005	2.42231e-005	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953825	0.736098	0.667798	0.0557416	-0.171
120.176	0.0716452	-0.0477189	-0.0402557	-1.07613e-005	-3.61363e-005	2.42231e-005	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953837	0.736098	0.667798	0.0557405	-0.171
120.177	0.0716452	-0.0477189	-0.0402557	-1.07613e-005	-3.61363e-005	2.42231e-005	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953837	0.736098	0.667798	0.0557405	-0.171
120.178	0.0716452	-0.0477189	-0.0402557	-1.07613e-005	-3.61363e-005	2.42231e-005	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953847	0.736098	0.667798	0.0557419	-0.171
120.179	0.0716452	-0.0477189	-0.0402557	-1.0377e-005	-3.48457e-005	2.3358e-005	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953841	0.736098	0.667798	0.0557424	-0.171
120.18	0.0716452	-0.0477189	-0.0402557	-1.0377e-005	-3.48457e-005	2.3358e-005	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953841	0.736098	0.667798	0.0557424	-0.171
120.181	0.0716452	-0.0477189	-0.0402557	-1.0502e-005	-3.52655e-005	2.36394e-005	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953818	0.736098	0.667798	0.0557422	-0.171
120.182	0.0716452	-0.0477189	-0.0402557	-1.06301e-005	-3.56956e-005	2.39277e-005	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953834	0.736098	0.667798	0.055743	-0.171
120.185	0.0716452	-0.0477189	-0.0402557	-1.07613e-005	-3.61363e-005	2.42231e-005	0.149074	0.455183	0.77984		706.697	-0.077969	0.02343	0.013408	0.0953837	0.736098	0.667798	0.0557405	-0.171
120.187	0.0716452	-0.0477189	-0.0402557	-1.06301e-005	-3.56956e-005	2.39277e-005	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953837	0.736098	0.667798	0.0557405	-0.171
120.189	0.0716452	-0.0477189	-0.0402557	-1.07613e-005	-3.61363e-005	2.42231e-005	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953825	0.736098	0.667798	0.0557416	-0.171
120.19	0.0716452	-0.0477189	-0.0402557	-1.0502e-005	-3.52655e-005	2.36394e-005	0.149074	0.455183	0.77984		0.353349	-0.077969	0.02343	0.013408	0.0953825	0.736098	0.667798	0.0557416	-0.171
